Date,Unix,Symbol,Open,High,Low,Close,Volume BTC,Volume USDT,tradecount,Change
2020-05-28,1590624000000,BTCUSDT,9204.07,9625.47,9110.0,9575.89,74110.787662,693930106.1813825,738725,-0.041105945191405535
2020-05-29,1590710400000,BTCUSDT,9575.87,9605.26,9330.0,9427.07,57374.362961,542758086.6064701,593705,-0.06000676048248721
2020-05-30,1590796800000,BTCUSDT,9426.6,9740.0,9331.23,9697.72,55665.27254,530598690.0714505,651290,-0.00046690200726640096
2020-05-31,1590883200000,BTCUSDT,9697.72,9700.0,9381.41,9448.27,48333.786403,461272298.85252047,651473,0.1124589963193825
2020-06-01,1590969600000,BTCUSDT,9448.27,10380.0,9421.67,10200.77,76649.12696,749707596.6593573,826964,0.21004857622434048
2020-06-02,1591056000000,BTCUSDT,10202.71,10228.99,9266.0,9518.04,108970.773151,1070060237.1302092,1004312,0.18035202071497958
2020-06-03,1591142400000,BTCUSDT,9518.02,9690.0,9365.21,9666.24,46252.644939,441928818.0430156,562784,0.1819939324350599
2020-06-04,1591228800000,BTCUSDT,9666.32,9881.63,9450.0,9789.06,57456.100969,557234945.6467389,665881,0.19396107483890956
2020-06-05,1591315200000,BTCUSDT,9788.14,9854.75,9581.0,9621.16,47788.05005,465200788.2036338,566062,0.196093398410208
2020-06-06,1591401600000,BTCUSDT,9621.17,9735.0,9531.05,9666.3,32752.950893,315604867.236149,435796,0.16611213920529244
2020-06-07,1591488000000,BTCUSDT,9666.85,9802.0,9372.46,9746.99,57952.848385,556919603.7915448,637766,0.175406756033206
2020-06-08,1591574400000,BTCUSDT,9746.99,9800.0,9633.0,9782.01,40664.664125,395459395.8213373,485139,0.17010528783699397
2020-06-09,1591660800000,BTCUSDT,9782.0,9877.0,9570.0,9772.43,46024.001289,447208895.8386984,551863,0.18828763758578604
2020-06-10,1591747200000,BTCUSDT,9772.44,9992.72,9704.18,9885.0,47130.762982,462384305.3511994,560909,0.2148017790056198
2020-06-11,1591833600000,BTCUSDT,9885.22,9964.0,9113.0,9280.4,94418.98473,902075648.5453848,966502,0.1420358126009853
2020-06-12,1591920000000,BTCUSDT,9278.88,9557.12,9232.51,9465.13,50119.066932,472007894.37567526,553203,0.2050966037495623
2020-06-13,1592006400000,BTCUSDT,9464.96,9494.73,9351.0,9473.34,27759.784851,261673162.2584724,392763,0.15668325989091691
2020-06-14,1592092800000,BTCUSDT,9473.34,9480.99,9245.0,9342.1,30055.506608,282131272.3800662,415568,0.14368927046823177
2020-06-15,1592179200000,BTCUSDT,9342.1,9495.0,8910.45,9426.02,86107.924707,793518842.5509843,839521,0.10107537432511693
2020-06-16,1592265600000,BTCUSDT,9426.05,9589.0,9373.09,9525.59,52052.446927,494458269.13979113,543481,0.11305872963754493
2020-06-17,1592352000000,BTCUSDT,9526.97,9565.0,9236.61,9465.14,48046.411152,453209812.2257807,536158,0.14610885754071545
2020-06-18,1592438400000,BTCUSDT,9465.13,9489.0,9280.0,9386.32,37381.953765,351649555.0725387,475074,0.13086966526868982
2020-06-19,1592524800000,BTCUSDT,9386.32,9438.3,9215.79,9310.23,45330.983673,423086965.1927383,503484,0.12510196362300463
2020-06-20,1592611200000,BTCUSDT,9310.23,9395.0,9170.95,9358.95,30329.065384,282120360.5567526,382778,0.12107400397690515
2020-06-21,1592697600000,BTCUSDT,9358.95,9422.0,9281.54,9294.69,24316.926234,227467940.6102112,321015,0.13915426464802705
2020-06-22,1592784000000,BTCUSDT,9294.69,9780.0,9277.09,9685.69,57895.468343,550995799.0694705,588704,0.21196260138593104
2020-06-23,1592870400000,BTCUSDT,9685.69,9720.0,9577.03,9624.89,41031.02938,395487616.460878,474319,0.19258962800690904
2020-06-24,1592956800000,BTCUSDT,9624.33,9670.0,9208.0,9296.49,61571.561464,579426702.7966821,572362,0.169809777513807
2020-06-25,1593043200000,BTCUSDT,9298.33,9340.0,9009.69,9249.49,55831.619156,514396747.4047828,536205,0.16374916488529823
2020-06-26,1593129600000,BTCUSDT,9249.49,9298.0,9045.45,9162.21,50292.298277,461347064.8295031,510947,0.11417001586944475
2020-06-27,1593216000000,BTCUSDT,9162.21,9196.24,8833.0,9012.0,46290.930113,419606802.2372013,499415,0.0993904068061684
2020-06-28,1593302400000,BTCUSDT,9012.0,9191.0,8948.06,9116.35,30688.176421,278721674.9221112,374404,0.13670199501246882
2020-06-29,1593388800000,BTCUSDT,9116.16,9238.0,9024.67,9192.56,42120.293261,384206326.4706804,434299,0.23115412328469898
2020-06-30,1593475200000,BTCUSDT,9192.93,9205.0,9064.89,9138.55,31463.162801,287781334.51701576,328083,0.23287163014458168
2020-07-01,1593561600000,BTCUSDT,9138.08,9292.0,9080.1,9232.0,38488.528699,354087627.1696612,374832,0.06666420181582478
2020-07-02,1593648000000,BTCUSDT,9231.99,9261.96,8940.0,9086.54,45725.168076,417724468.8873568,470292,-0.015542795232936002
2020-07-03,1593734400000,BTCUSDT,9086.54,9125.0,9037.47,9058.26,28943.420177,263123750.4671724,343189,-0.049493542974607396
2020-07-04,1593820800000,BTCUSDT,9057.79,9190.0,9040.04,9135.46,26441.968484,240576054.91572312,335225,-0.007569683893998369
2020-07-05,1593907200000,BTCUSDT,9135.0,9145.24,8893.03,9069.41,34073.653627,308410443.6592152,384500,-0.0359506442649683
2020-07-06,1593993600000,BTCUSDT,9069.41,9375.0,9055.92,9344.2,54463.132277,502548376.20946366,533540,0.02069751996784186
2020-07-07,1594080000000,BTCUSDT,9342.47,9379.42,9203.0,9257.39,34587.336678,320576525.3553498,433481,0.012749361383241009
2020-07-08,1594166400000,BTCUSDT,9257.4,9470.0,9231.0,9436.06,56140.517781,525344876.6999235,652605,0.022146732801753943
2020-07-09,1594252800000,BTCUSDT,9436.06,9440.79,9160.0,9232.43,48044.450645,447640493.54432976,575491,-0.006145635081252876
2020-07-10,1594339200000,BTCUSDT,9232.42,9317.48,9125.0,9288.34,38295.494006,352238898.7694825,525484,0.01018302915480751
2020-07-11,1594425600000,BTCUSDT,9288.34,9299.28,9178.25,9234.03,22561.366,208410250.50959367,413452,-0.016960935129639587
2020-07-12,1594512000000,BTCUSDT,9234.02,9345.0,9157.5,9302.75,30872.702286,285591381.4915314,484875,-0.0006348926698364066
2020-07-13,1594598400000,BTCUSDT,9303.31,9343.82,9200.89,9242.62,42740.069115,396614086.7962699,642552,-0.010325461369196876
2020-07-14,1594684800000,BTCUSDT,9242.61,9279.54,9113.0,9255.85,45772.552509,421789086.45494735,613139,0.004302206983355372
2020-07-15,1594771200000,BTCUSDT,9255.85,9276.49,9160.57,9197.6,39053.579665,360201683.4948052,554780,0.04831126556208143
2020-07-16,1594857600000,BTCUSDT,9197.6,9226.15,9047.25,9133.72,43375.571191,395883667.0248003,681807,0.0368140431652062
2020-07-17,1594944000000,BTCUSDT,9133.72,9186.83,9089.81,9154.32,28054.358741,256360345.57676795,470991,0.01270539091340539
2020-07-18,1595030400000,BTCUSDT,9154.31,9219.3,9121.1,9170.28,22554.541457,206628105.3627889,430377,0.050039675860244826
2020-07-19,1595116800000,BTCUSDT,9170.3,9232.27,9101.35,9208.99,26052.019417,238521988.0313255,440449,0.04387356975903245
2020-07-20,1595203200000,BTCUSDT,9208.99,9221.52,9131.0,9160.78,35458.764082,325297289.27265835,557096,0.04371137685254389
2020-07-21,1595289600000,BTCUSDT,9160.78,9437.73,9152.8,9390.0,60413.582486,563360524.7994282,782959,0.08596594299777482
2020-07-22,1595376000000,BTCUSDT,9390.0,9544.0,9261.0,9518.16,48815.004107,457776105.6155714,663029,0.12352022550293751
2020-07-23,1595462400000,BTCUSDT,9518.16,9664.0,9440.33,9603.27,51856.2335,494282948.7336824,735371,0.13099132966357407
2020-07-24,1595548800000,BTCUSDT,9603.27,9637.0,9463.44,9537.8,43931.136205,419240263.5218282,677725,0.12177738050432807
2020-07-25,1595635200000,BTCUSDT,9538.1,9732.9,9513.0,9700.42,40679.545416,391431695.7168218,675222,0.18483187719321825
2020-07-26,1595721600000,BTCUSDT,9700.42,10111.0,9650.0,9931.54,65279.269319,644607634.4817771,945611,0.2210449442070217
2020-07-27,1595808000000,BTCUSDT,9931.54,11394.86,9917.21,11029.96,150188.933144,1580355372.0991795,1901088,0.36205808587541854
2020-07-28,1595894400000,BTCUSDT,11029.96,11242.23,10565.0,10906.27,97267.734187,1065375500.1891888,1475636,0.4298166953776612
2020-07-29,1595980800000,BTCUSDT,10906.27,11342.82,10812.0,11100.53,76838.094233,853242253.6158236,1127302,0.5272672989159672
2020-07-30,1596067200000,BTCUSDT,11100.52,11170.0,10831.0,11099.61,60794.826456,669779541.8872833,879960,0.5180884543264992
2020-07-31,1596153600000,BTCUSDT,11099.79,11444.0,10960.0,11335.46,70063.660974,786344325.8552314,971584,0.6420397260432722
2020-08-01,1596240000000,BTCUSDT,11335.46,11861.0,11220.0,11801.17,85087.485126,987817017.3186324,1174252,0.6598992625433044
2020-08-02,1596326400000,BTCUSDT,11801.17,12123.46,10518.5,11071.35,97553.077604,1105757335.5281618,1459900,0.5471119905423873
2020-08-03,1596412800000,BTCUSDT,11071.36,11473.0,10936.0,11219.81,56931.841475,641127593.2614517,919185,0.4942771678040412
2020-08-04,1596499200000,BTCUSDT,11219.68,11414.98,11000.0,11191.97,58629.113709,658084242.6797222,863692,0.5084554329205915
2020-08-05,1596585600000,BTCUSDT,11191.99,11780.93,11093.0,11744.91,74970.256852,861433645.4244397,964637,0.5174929712856344
2020-08-06,1596672000000,BTCUSDT,11744.91,11900.0,11562.5,11762.46,63529.08502,746479211.7155949,919918,0.55961701907612
2020-08-07,1596758400000,BTCUSDT,11762.47,11909.94,11322.0,11594.23,65755.926022,767005529.2821208,940045,0.568719058191909
2020-08-08,1596844800000,BTCUSDT,11594.36,11808.27,11512.0,11761.41,41858.16104,489087264.3602809,779318,0.612415481719923
2020-08-09,1596931200000,BTCUSDT,11761.02,11797.11,11521.97,11681.68,41493.067342,483708602.8963804,853386,0.6018297724714132
2020-08-10,1597017600000,BTCUSDT,11681.69,12067.35,11450.0,11892.92,84952.337887,1009169063.3832128,1340835,0.6530985555271382
2020-08-11,1597104000000,BTCUSDT,11892.9,11935.0,11125.0,11392.08,90748.284634,1049615697.1379416,1343979,0.5417620787657329
2020-08-12,1597190400000,BTCUSDT,11392.09,11617.52,11150.0,11564.33,64909.613644,743303608.0999826,1104096,0.5362837713069597
2020-08-13,1597276800000,BTCUSDT,11564.34,11792.96,11270.36,11780.0,70132.491502,809611114.2132485,1243382,0.5731396421841801
2020-08-14,1597363200000,BTCUSDT,11779.77,11850.0,11634.03,11760.54,59818.852697,702273220.6964157,1011746,0.5659610844581506
2020-08-15,1597449600000,BTCUSDT,11760.55,11980.0,11680.0,11852.4,56237.90505,667446824.0641296,1018956,0.6150676419609082
2020-08-16,1597536000000,BTCUSDT,11852.4,11931.72,11686.0,11911.0,41368.236906,489731524.6369436,790240,0.6487798530757336
2020-08-17,1597622400000,BTCUSDT,11910.99,12468.0,11769.78,12281.13,84734.21154,1026883452.894772,1210228,0.7033467406380027
2020-08-18,1597708800000,BTCUSDT,12281.15,12387.77,11817.93,11945.01,75923.835527,920402307.1768104,1189390,0.6594716924513204
2020-08-19,1597795200000,BTCUSDT,11945.1,12020.08,11561.0,11754.59,73940.169606,870612801.5295693,1258060,0.619428585599189
2020-08-20,1597881600000,BTCUSDT,11754.38,11888.0,11668.0,11853.55,46085.254351,543576025.0485107,798027,0.6780104897332266
2020-08-21,1597968000000,BTCUSDT,11853.54,11878.0,11485.81,11531.34,64448.306142,755451999.6540914,1189668,0.6198910177436823
2020-08-22,1598054400000,BTCUSDT,11531.23,11686.0,11376.81,11662.96,43678.701646,504305451.410864,809328,0.692314835773943
2020-08-23,1598140800000,BTCUSDT,11663.51,11718.07,11514.13,11648.13,37900.00469,440406018.65187865,627352,0.7585215177948677
2020-08-24,1598227200000,BTCUSDT,11648.12,11824.9,11585.09,11748.2,46212.391867,542298951.538298,656584,0.614244905418236
2020-08-25,1598313600000,BTCUSDT,11748.19,11767.85,11117.64,11318.42,69590.923272,797034671.6452801,996668,0.5829293875781436
2020-08-26,1598400000000,BTCUSDT,11318.42,11539.32,11244.0,11461.43,53998.231231,615452789.9673375,862654,0.5945605280035839
2020-08-27,1598486400000,BTCUSDT,11461.42,11592.2,11125.0,11330.38,63246.036383,717474981.6640126,959270,0.5885009288142722
2020-08-28,1598572800000,BTCUSDT,11330.38,11542.65,11276.89,11526.91,45953.908365,525606229.654251,719985,0.5366263010835253
2020-08-29,1598659200000,BTCUSDT,11526.9,11580.02,11417.04,11465.84,32973.7992,379228275.2707224,611834,0.566994529245916
2020-08-30,1598745600000,BTCUSDT,11465.84,11719.0,11458.0,11711.16,43177.879054,501375342.93503886,756541,0.6140478543283483
2020-08-31,1598832000000,BTCUSDT,11711.17,11800.77,11570.0,11649.51,55353.617744,646723855.5714536,822062,0.6169477127902474
2020-09-01,1598918400000,BTCUSDT,11649.51,12050.85,11515.0,11921.97,78148.193668,928047313.4889666,1321492,0.6553693418494861
2020-09-02,1599004800000,BTCUSDT,11921.97,11954.57,11160.1,11388.54,87221.845602,1005391012.1338753,1373524,0.5698067746052926
2020-09-03,1599091200000,BTCUSDT,11388.54,11462.6,9960.8,10140.85,121950.106015,1325106403.3158674,1611610,0.3860929397195789
2020-09-04,1599177600000,BTCUSDT,10138.29,10627.05,9875.5,10446.25,92733.599113,959925718.3512752,1434860,0.4139023637564563
2020-09-05,1599264000000,BTCUSDT,10446.25,10565.68,9825.0,10166.69,90001.605568,917578408.8761182,1476782,0.403076179961358
2020-09-06,1599350400000,BTCUSDT,10166.69,10347.14,9994.86,10256.2,56368.788815,574903000.2351745,1053192,0.42541656069368194
2020-09-07,1599436800000,BTCUSDT,10255.89,10410.75,9875.0,10373.44,62620.230676,634278537.8151095,927363,0.4405854864356291
2020-09-08,1599523200000,BTCUSDT,10373.45,10438.0,9850.0,10126.65,73491.878418,742947901.9712393,1048125,0.45378575909706265
2020-09-09,1599609600000,BTCUSDT,10126.66,10343.0,9981.01,10219.2,49347.113776,503082625.2147909,755560,0.3913213958959614
2020-09-10,1599696000000,BTCUSDT,10219.29,10483.35,10070.83,10336.87,58253.75375,602390078.4922807,851877,0.4055908872725593
2020-09-11,1599782400000,BTCUSDT,10336.86,10397.6,10200.0,10387.89,43830.254467,451241002.66033614,637869,0.4116378461015797
2020-09-12,1599868800000,BTCUSDT,10387.89,10477.97,10269.25,10440.92,35379.153096,366912671.4437269,577724,0.3458262438772879
2020-09-13,1599955200000,BTCUSDT,10440.67,10580.11,10200.0,10332.83,43837.609865,455338605.3291489,692439,0.26856658089101915
2020-09-14,1600041600000,BTCUSDT,10332.84,10750.0,10212.34,10671.77,67059.291361,706175591.3866128,828957,0.3247016502027067
2020-09-15,1600128000000,BTCUSDT,10671.77,10930.04,10606.48,10785.31,61822.452786,666457161.1491377,893852,0.3795908290865926
2020-09-16,1600214400000,BTCUSDT,10785.23,11093.0,10661.22,10954.01,64991.51244,708644989.4830699,884153,0.3363405237513144
2020-09-17,1600300800000,BTCUSDT,10954.01,11045.46,10745.83,10939.99,55601.614529,605010288.7799246,829137,0.3640868278219105
2020-09-18,1600387200000,BTCUSDT,10940.0,11038.03,10812.84,10933.39,47266.728275,516147935.6692284,717371,0.3357870147514106
2020-09-19,1600473600000,BTCUSDT,10933.4,11179.79,10887.37,11080.65,38440.036858,423651901.1577304,620127,0.36623742037941676
2020-09-20,1600560000000,BTCUSDT,11080.64,11080.64,10723.0,10920.28,39157.922565,426815210.7555122,646329,0.23953094264365205
2020-09-21,1600646400000,BTCUSDT,10920.28,10988.86,10296.35,10417.22,70683.431179,751020795.2358837,1028531,0.1809019193076844
2020-09-22,1600732800000,BTCUSDT,10417.22,10572.71,10353.0,10529.61,43991.235476,460362500.7284081,738576,0.20752269779507126
2020-09-23,1600819200000,BTCUSDT,10529.61,10537.15,10136.82,10241.46,51876.568079,539362015.157462,774391,0.1490113628204206
2020-09-24,1600905600000,BTCUSDT,10241.46,10795.24,10190.93,10736.32,57676.619427,604520870.055638,789282,0.2041687042113245
2020-09-25,1600992000000,BTCUSDT,10736.33,10760.53,10556.24,10686.67,48101.117008,512647249.14932007,733430,0.2281128974798028
2020-09-26,1601078400000,BTCUSDT,10686.57,10820.94,10644.68,10728.6,28420.836659,304511477.68085533,502670,0.24139846222381633
2020-09-27,1601164800000,BTCUSDT,10728.59,10799.0,10594.82,10774.25,30549.483253,327169249.4549957,516004,0.23331192772918574
2020-09-28,1601251200000,BTCUSDT,10774.26,10950.0,10626.0,10696.12,50095.251734,544463219.5978093,686664,0.23193693880465682
2020-09-29,1601337600000,BTCUSDT,10696.11,10867.54,10635.87,10840.48,41874.898399,449345822.46022886,587576,0.2898392769604925
2020-09-30,1601424000000,BTCUSDT,10840.58,10849.34,10665.13,10776.59,39596.027322,425279696.28526336,595383,0.2769984595331201
2020-10-01,1601510400000,BTCUSDT,10776.59,10920.0,10437.0,10619.13,60866.332893,652168989.4617349,794855,0.2731884353366312
2020-10-02,1601596800000,BTCUSDT,10619.13,10664.64,10374.0,10570.4,50130.393705,526864379.3093653,777193,0.22697620429483445
2020-10-03,1601683200000,BTCUSDT,10570.4,10603.56,10496.46,10542.06,22298.221341,235160884.60853612,381329,0.18349448839582516
2020-10-04,1601769600000,BTCUSDT,10542.07,10696.87,10517.87,10666.63,23212.001595,246252050.90681076,377553,0.13786975115769762
2020-10-05,1601856000000,BTCUSDT,10666.62,10798.0,10615.64,10792.21,34025.761653,364158510.2379805,483340,0.16026180639099152
2020-10-06,1601942400000,BTCUSDT,10792.2,10800.0,10525.0,10599.66,48674.740471,520051256.0821992,734526,0.11420435373548998
2020-10-07,1602028800000,BTCUSDT,10599.65,10681.87,10546.17,10666.39,32811.990279,348298562.85686266,503440,0.14043787535189667
2020-10-08,1602115200000,BTCUSDT,10666.4,10950.0,10530.41,10925.57,51959.691572,559311760.4414803,659291,0.1642007499512499
2020-10-09,1602201600000,BTCUSDT,10925.44,11104.64,10829.0,11050.64,48240.073237,530822321.5162346,635681,0.1842284903515079
2020-10-10,1602288000000,BTCUSDT,11050.64,11491.0,11050.51,11293.22,43648.036943,494785212.2308736,698561,0.2153388203490223
2020-10-11,1602374400000,BTCUSDT,11293.22,11445.0,11221.0,11369.02,29043.851339,329927755.03808504,509714,0.23616345294454066
2020-10-12,1602460800000,BTCUSDT,11369.02,11720.01,11172.0,11528.25,52825.28371,604779845.7920177,740823,0.1993551837071006
2020-10-13,1602547200000,BTCUSDT,11528.24,11557.0,11300.0,11420.56,42205.283709,482663390.7240357,618262,0.16870241506344663
2020-10-14,1602633600000,BTCUSDT,11420.57,11547.98,11280.0,11417.89,41415.106015,472007015.72093433,590025,0.16346078402401543
2020-10-15,1602720000000,BTCUSDT,11417.89,11617.34,11250.83,11505.12,48760.717679,556436445.5576282,662386,0.16271469067867295
2020-10-16,1602806400000,BTCUSDT,11505.13,11541.15,11200.0,11319.32,48797.749502,553211001.6122569,693210,0.11501169749058038
2020-10-17,1602892800000,BTCUSDT,11319.24,11402.42,11255.0,11360.2,22368.915241,253582775.96265447,365973,0.15310556515896034
2020-10-18,1602979200000,BTCUSDT,11360.31,11505.0,11346.22,11503.14,23284.041191,266150824.34809864,346946,0.12521275388630437
2020-10-19,1603065600000,BTCUSDT,11503.14,11823.99,11407.96,11751.47,47414.534692,550728683.7992793,650960,0.13799598313458827
2020-10-20,1603152000000,BTCUSDT,11751.46,12038.38,11677.59,11909.99,62134.750663,737425592.0819716,906111,0.16426400563852273
2020-10-21,1603238400000,BTCUSDT,11910.0,13217.68,11886.95,12780.96,114584.456767,1437122186.6339955,1453620,0.23554864679883525
2020-10-22,1603324800000,BTCUSDT,12780.75,13185.0,12678.08,12968.52,70038.824144,905778888.8702904,1035811,0.3093272702307588
2020-10-23,1603411200000,BTCUSDT,12968.84,13027.69,12720.08,12923.07,50386.999841,650680239.1101469,699313,0.3030874424110668
2020-10-24,1603497600000,BTCUSDT,12923.06,13166.73,12870.0,13111.73,35952.20907,468299521.7696653,536821,0.35088914073768795
2020-10-25,1603584000000,BTCUSDT,13111.73,13350.0,12888.0,13028.83,38481.579504,502672049.2290516,610498,0.28177095067149005
2020-10-26,1603670400000,BTCUSDT,13029.64,13238.81,12765.0,13052.19,60951.672986,794395722.4533454,818144,0.3604831875619541
2020-10-27,1603756800000,BTCUSDT,13052.15,13789.29,13019.87,13636.17,80796.553996,1085214437.7511137,1003550,0.4209642762613557
2020-10-28,1603843200000,BTCUSDT,13636.16,13859.48,12888.0,13266.4,94440.561226,1263487952.9951568,1234511,0.3709136565378912
2020-10-29,1603929600000,BTCUSDT,13266.4,13642.91,12920.77,13455.7,74872.602132,997867948.8609744,1008433,0.3942488026973763
2020-10-30,1604016000000,BTCUSDT,13455.69,13669.98,13115.0,13560.1,70657.778881,946818817.5575092,1060387,0.364689424741355
2020-10-31,1604102400000,BTCUSDT,13560.1,14100.0,13411.5,13791.0,67339.238515,927048458.5423616,1022202,0.42821192341031056
2020-11-01,1604188800000,BTCUSDT,13791.0,13895.0,13603.0,13761.5,36285.648526,499124369.0753264,606248,0.477215151827425
2020-11-02,1604275200000,BTCUSDT,13761.49,13830.0,13195.05,13549.37,64566.421908,873629993.8313928,869850,0.542286218377394
2020-11-03,1604361600000,BTCUSDT,13549.63,14066.11,13284.99,14023.53,74115.630787,1009402087.7104616,1052569,0.5893909359518816
2020-11-04,1604448000000,BTCUSDT,14023.53,14259.0,13525.0,14144.01,93016.988262,1293872665.4179618,1212959,0.6270742478640641
2020-11-05,1604534400000,BTCUSDT,14144.01,15750.0,14093.56,15590.02,143741.522673,2131865609.2908912,1736055,0.8290395736078962
2020-11-06,1604620800000,BTCUSDT,15590.02,15960.0,15166.0,15579.92,122618.197695,1909660728.8229203,1654968,0.826082879740456
2020-11-07,1604707200000,BTCUSDT,15579.93,15753.52,14344.22,14818.3,101431.206553,1536510177.0914736,1557021,0.6621313615786002
2020-11-08,1604793600000,BTCUSDT,14818.3,15650.0,14703.88,15475.1,65547.178574,998031373.8397804,998773,0.766549810675029
2020-11-09,1604880000000,BTCUSDT,15475.1,15840.0,14805.54,15328.41,108976.334134,1670447935.514179,1505441,0.7516441222415597
2020-11-10,1604966400000,BTCUSDT,15328.41,15460.0,15072.46,15297.21,61681.919606,943615126.0891504,1093466,0.6894257996969522
2020-11-11,1605052800000,BTCUSDT,15297.21,15965.0,15272.68,15684.24,78469.746458,1226425496.3618553,1247167,0.7175258544790339
2020-11-12,1605139200000,BTCUSDT,15684.25,16340.7,15440.64,16291.86,102196.356592,1628755508.6741984,1472049,0.8332939484575759
2020-11-13,1605225600000,BTCUSDT,16291.85,16480.0,15952.35,16320.7,75691.881014,1230358611.1248894,1208773,1.0316283076340884
2020-11-14,1605312000000,BTCUSDT,16320.04,16326.99,15670.0,16070.45,59116.347179,944765868.609419,931424,1.0265716840250851
2020-11-15,1605398400000,BTCUSDT,16069.56,16180.0,15774.72,15957.0,43596.841513,696651729.7452534,854441,1.02126527634219
2020-11-16,1605484800000,BTCUSDT,15957.0,16880.0,15864.0,16713.57,81300.675924,1335728013.9057603,1202386,1.1064374404500836
2020-11-17,1605571200000,BTCUSDT,16713.08,17858.82,16538.0,17659.38,115221.403102,1982752071.450512,1646652,2.6790375
2020-11-18,1605657600000,BTCUSDT,17659.38,18476.93,17214.45,17776.12,149019.788134,2663337935.500298,2091832,2.186484064102104
2020-11-19,1605744000000,BTCUSDT,17777.75,18179.8,17335.65,17802.82,93009.561008,1656794228.8537636,1513304,2.4421139739291498
2020-11-20,1605830400000,BTCUSDT,17802.81,18815.22,17740.04,18655.67,88423.018489,1623135138.5910714,1444692,2.4796914927349705
2020-11-21,1605916800000,BTCUSDT,18655.66,18965.9,18308.58,18703.8,75577.458394,1413641591.284171,1451352,2.719210892091223
2020-11-22,1606003200000,BTCUSDT,18703.8,18750.0,17610.86,18414.43,81645.737778,1497662550.0540428,1528524,2.4661543036983495
2020-11-23,1606089600000,BTCUSDT,18413.88,18766.0,18000.0,18368.0,82961.506093,1529064319.6694436,1629379,2.4058712711198136
2020-11-24,1606176000000,BTCUSDT,18368.01,19418.97,18018.0,19160.01,113581.509241,2145301450.4579408,2179862,2.1091950012738603
2020-11-25,1606262400000,BTCUSDT,19160.0,19484.21,18500.27,18719.11,93266.576887,1774870796.288233,1785408,2.0151457067566962
2020-11-26,1606348800000,BTCUSDT,18718.83,18915.03,16188.0,17149.47,181005.246693,3127314143.1045747,2770483,1.7718644637609953
2020-11-27,1606435200000,BTCUSDT,17149.47,17457.62,16438.08,17139.52,85297.024787,1446670351.435088,1572299,1.9468638404178682
2020-11-28,1606521600000,BTCUSDT,17139.53,17880.49,16865.56,17719.85,64910.69997,1128061605.107225,1209385,1.739910410974578
2020-11-29,1606608000000,BTCUSDT,17719.84,18360.05,17517.0,18184.99,55329.016303,996743798.8649216,1141289,1.6961816057597647
2020-11-30,1606694400000,BTCUSDT,18185.0,19863.16,18184.99,19695.87,115463.466888,2205929119.505336,1744149,1.9496183411881516
2020-12-01,1606780800000,BTCUSDT,19695.87,19888.0,18001.12,18764.96,127698.762652,2446070334.8287983,2023802,1.7852096370091548
2020-12-02,1606867200000,BTCUSDT,18764.96,19342.0,18330.0,19204.09,75911.013478,1436895344.8259497,1566635,2.0199336070613656
2020-12-03,1606953600000,BTCUSDT,19204.08,19598.0,18867.2,19421.9,66689.391279,1286548310.8267057,1242229,2.1141558368675497
2020-12-04,1607040000000,BTCUSDT,19422.34,19527.0,18565.31,18650.52,71283.6682,1358079975.025498,1286657,2.1710913350857446
2020-12-05,1607126400000,BTCUSDT,18650.51,19177.0,18500.0,19147.66,42922.748573,813445434.1308142,932124,1.994451377615969
2020-12-06,1607212800000,BTCUSDT,19147.66,19420.0,18857.0,19359.4,37043.091861,709558933.5829058,820382,2.0199799077754417
2020-12-07,1607299200000,BTCUSDT,19358.67,19420.91,18902.88,19166.9,41372.296293,793517668.6839459,840954,1.8853124830646766
2020-12-08,1607385600000,BTCUSDT,19166.9,19294.84,18200.0,18324.11,61626.947614,1160658077.404659,1143181,1.6970661265894331
2020-12-09,1607472000000,BTCUSDT,18324.11,18639.57,17650.0,18541.28,79585.553801,1450130664.0645845,1302476,1.7533419462140447
2020-12-10,1607558400000,BTCUSDT,18541.29,18557.32,17911.12,18254.63,52890.675094,966149529.000607,891151,1.6621928863830924
2020-12-11,1607644800000,BTCUSDT,18254.81,18292.73,17572.33,18036.53,72610.724259,1301081647.3079,1117810,1.6630910792909264
2020-12-12,1607731200000,BTCUSDT,18036.53,18948.66,18020.7,18808.69,49519.978432,915552835.9061832,891810,1.56602272882304
2020-12-13,1607817600000,BTCUSDT,18808.69,19411.0,18711.12,19174.99,56560.821744,1083520569.094854,938022,1.6641847243140506
2020-12-14,1607904000000,BTCUSDT,19174.99,19349.0,19000.0,19273.14,47257.201294,906101687.739595,842382,1.6181778169014085
2020-12-15,1607990400000,BTCUSDT,19273.69,19570.0,19050.0,19426.43,61834.366011,1196361527.9258018,1046423,1.6671687119175567
2020-12-16,1608076800000,BTCUSDT,19426.43,21560.0,19278.6,21335.52,114306.33557,2325135958.6418405,1659135,2.1106238299907276
2020-12-17,1608163200000,BTCUSDT,21335.52,23800.0,21230.0,22797.16,184882.476748,4196645567.4258766,2795084,2.3150681345910833
2020-12-18,1608249600000,BTCUSDT,22797.15,23285.18,22350.0,23107.39,79646.134315,1820875361.2945976,1613775,2.3470586445995605
2020-12-19,1608336000000,BTCUSDT,23107.39,24171.47,22750.0,23821.61,86045.064677,2018969878.8868675,1678611,2.483756001468285
2020-12-20,1608422400000,BTCUSDT,23821.6,24295.0,23060.0,23455.52,76690.145685,1810862074.730308,1743225,2.4148412363329306
